title_id,title,genre,authors,weekdays,length,subscribers,rating,views,likes,status,daily_pass,synopsis
5053,殺手米娜,ACTION,71roo,FRIDAY,10,26015,8.56,1145294,65877,COMPLETED,True,熱血消防員姜浩奮不顧身地在大火中救人，卻也因此讓自己身陷生不如死的痛苦中，然而那些被救回的人們不但沒有好好生活，還如敗類一般橫行於社會，絕望憤恨的他決定背叛世界，並以自己的方式展開復仇，他將女兒「米娜」培養成冷血的殺手，一一收回這些廢物的性命......
5052,地球觀察者,FANTASY,郭百洙,SUNDAY,100,2599,8.97,98858,9262,ONGOING,False,全宇宙管理局在決定人類的命運之前，以觀察為目的派出了地球觀察者。為了讓地球觀察者能在人間活動，全宇宙管理局培養了幾乎與人類相同並且會使用超能力的肉體。但派遣人只有外貌相似，行為舉止還須待社會化。
5051,薔顏歡笑,THRILLER,"hyejinyang02,dueyoung",SATURDAY,97,14350,9.39,765357,54919,ONGOING,False,紅偶像女團Flowers的忙內薔薇，在生日當天遭遇了綁架，且意外捲入一樁命案… 
5024,再來一次,ADAPTATION,"洪承杓,GUGU",TUESDAY,91,22893,8.28,1011618,34365,ONGOING,False,"韓劇<告白夫婦>原著作品。
從大學校園情侶一路交往直到成為夫妻，對婚姻生活厭倦的兩人，在某次酒醉後爆發悔意！誓言若再有機會絕不會與對方結婚的兩人竟回到過去，展開再一次的神祕時光之旅！"
5023,因為壞，所以愛,ROMANCE,"Haerinn,Nahyah",WEDNESDAY,3,27500,7.03,969892,28975,COMPLETED,True,為挽救家中經濟，年輕貌美的宋妍奏被家人逼婚嫁給48歲的有錢大叔！即使百般不願還是被情緒勒索的她，在籌備婚事期間，比妍奏小兩歲、即將成為她繼子的姜伊元卻突然出現，表示恨透父親一貫的齷齪手法並想把她搶過來⋯⋯？
5022,我與皇太子的婚姻交易,WESTERN_PALACE,"HANO,SWE,MACH",SATURDAY,97,57866,9.27,2413263,117396,ONGOING,False,"為了拯救因奢侈而陷入財政危機的國家，皇太子羅賓被迫與平民富豪–波加特商團聯姻。
而即將與他締結婚姻的人竟是⋯⋯波加特商團最不受寵的次女蘿莎琳！

一個是用婚姻阻止破產、一個是用金錢換取爵位

究竟被迫結婚的兩人，是否能敞開心胸，靠近彼此呢…?"
5014,2023深夜限定羅曼史,ROMANCE,LINE WEBTOON作家,"WEDNESDAY,SATURDAY",21,29105,9.81,1274656,66227,COMPLETED,False,"躲在被子內也要偷看的2023深夜限定羅曼史
這...心癢癢的感覺是...>///<？"
5013,穿越後劇本變了？,WESTERN_PALACE,"Nanaso,Hwagi,Suyoon Jin",FRIDAY,4,19216,4.76,490073,25863,COMPLETED,True,"只有死才能回到前世的她和爲了阻止她的死亡而重回過去的男主之間難捨難分的羅曼史！

必須為小說男主與女主而死的的配角黛娜。
要想回到現實世界，就只能按照小說劇情發展，盡全力去死……!

但是，男主爲什麼突然對我這麼執着！"
5012,姐不再善良,WESTERN_PALACE,"naeil,YunYeoeum",THURSDAY,98,53086,7.37,2383758,116816,ONGOING,False,在一個處處以體弱多病的妹妹芮兒為中心的蔡斯伯爵家，姐姐伊蓮以為只要退讓一步就能維持家庭安寧。但是長大之後卻連未婚夫都要被芮兒搶走?!再也忍不下去的伊蓮就此下定決心擺脫蔡斯伯爵家⋯⋯
5011,威爾森家族的祕密,MYSTERY,MILL2,MONDAY,3,13192,9.69,386213,32144,COMPLETED,True,安娜的爺爺過世後，安娜因緣際會地暫時住進爺爺留下來的宅邸裡，但住在宅邸的期間，卻漸漸地發掘爺爺隱藏的秘密。
