title_id,title,genre,authors,weekdays,length,subscribers,rating,views,likes,status,daily_pass,synopsis,language
4711,My Third Romance,ROMANCE,moonjo,SUNDAY,7,132236,9.64,4767553,491107,COMPLETED,True,"Cha Yeonwoo, gadis yang sudah berpacaran dengan sang kekasih, Jeon Taeju, selama 9 tahun tiba-tiba dighosting! Saat dighosting, cinta pertama Yeonwoo yang sempat menghilang, Hyun Sejin, muncul kembali di hadapannya. Namun saat ingin meminta penjelasan soal masa lalu, Yeonwoo tiba-tiba terlempar kembali ke masa-masa saat dirinya dan Sejin masih ""bersama"". Bagaimana kelanjutan kisah cinta Yeonwoo, ya?",id
4710,Designated Bully,ACTION,GRIMZO,SATURDAY,111,612367,9.77,44838433,2658040,HIATUS,False,"Setelah drop out dari sekolah, Kwon Daegeon menghabiskan hari-harinya bekerja di minimarket sembari belajar untuk ujian penyetaraan. Saat sedang bekerja, ia diajak ribut oleh kawanan preman SMA, tetapi Daegeon mengalahkan mereka dengan mudahnya. Tak lama kemudian, Daegeon ditawarkan sebuah proyek oleh Yayasan Pendidikan yang ingin mengendalikan 'masalah' ini. Ia pun kembali bersekolah demi membasmi para perundung yang menguasai SMA!",id
4709,Mythic Item Obtained,FANTASY,"Hess,Jung SeonYul",THURSDAY,108,168149,9.79,11936843,746906,HIATUS,False,"Dalam dunia di mana teknologi dan sihir hampir tak terpisahkan, monster-monster yang dijumpai dalam mitos dan legenda meneror umat manusia. Di saat semuanya sudah putus asa, sosok-sosok dengan kekuatan dewa muncul untuk menyelamatkan dunia—sosok yang disebut Awakener. Jaehyun adalah seorang Awakener yang bekerja sebagai Raider. Namun, kemampuannya yang di bawah rata-rata membuatnya kesulitan. Pada suatu hari, ia menemukan suatu item yang dapat mengubah tak hanya hidupnya, tapi uga jalannya sejarah yang selama ini ia ketahui…",id
4708,The Greatest Table For Two,ROMANCE,Hongchi,TUESDAY,7,257079,9.67,10605189,994989,COMPLETED,True,"Yoo Eunkyum, influencer makanan terkenal sekaligus cucu pemilik perusahaan donkatsu ternama, tak bisa makan donkatsu. Bukan cuma itu, makanan lain yang bukan masakannya sendiri pun tak bisa dimakannya karena trauma masa kecil. Tapi kehadiran Dokgo Hyesang, si murid persiapan PNS, bisa mengubah itu semua. Apa yang terjadi di antara mereka, ya?",id
4707,Little Things,ROMANCE,deetata,MONDAY,45,105596,9.64,3605817,281259,COMPLETED,False,"Ketika ibu Dara dan ayah Tara menikah, keduanya resmi menjadi saudara tiri di saat remaja. Mereka berusaha hidup berdampingan dengan akur, namun hal-hal kecil yang terjadi seiring hari membuat mereka dekat... sampai pada akhirnya keduanya merasa kedekatan itu adalah masalah bagi keluarga baru mereka.",id
4706,Into the Boundary of Love,ROMANCE,seo nye,SATURDAY,7,127632,9.83,4303748,525348,COMPLETED,True,"Ara yang selalu ditinggal bekerja oleh orang tuanya seperti mendapat adik baru saat Garam dan keluarganya pindah ke kompleks apartemennya. Ara dan Garam yang awalnya dekat sebagai kakak adik, tiba-tiba dihadapkan pada kenyataan bahwa mereka seumuran, bahkan sekelas di sekolah. Walau sempat canggung, keduanya berhasil memperbaiki berhubungan mereka dan menjalani hari-hari sebagai sepasang sahabat. Namun, apakah persahabatan antara pria dan wanita ini bisa berjalan mulus? Apa jadinya kalau salah satu dari mereka diam-diam menyimpan perasaan dan berharap untuk melewati batas pesahabatan tersebut?",id
4705,Ranker's Return,ACTION,"zuno,B-ram,to walk(REDICE STUDIO)",FRIDAY,117,191500,9.81,12757017,1081916,ONGOING,False,"MeleeGod, sang pemain nomor satu di masa awal pembukaan game Arena, suatu hari menghapus karakternya dan menghilang begitu saja! Di kehidupan nyata, pemain hebat ini adalah Kang Hyunwoo, yang berhenti bermain demi melaksanakan wajib militer dan mewarisi perusahaan ayahnya. Akan tetapi, dalam dua tahun, perusahaan tersebut bangkrut dikarenakan ulah saingan bisnis ayahnya. Demi memperbaiki kondisi ekonomi keluarga serta membalaskan dendam ayahnya, Hyunwoo kembali lagi ke Arena sebagai pemula. Namun, tak ada yang mengetahui identitas lamanya!",id
4704,The Build Up,DRAMA,911,WEDNESDAY,118,88594,9.73,6406656,426241,ONGOING,False,"Dokumenter sepak bola yang awalnya terpaksa ia tonton malah membuat Kang Maru terobsesi untuk menjadi pemain sepak bola yang keren. Namun, tubuh gemuk dan wajah culunnya membuat dia hanya menjadi ""anak gawang"" di lapangan bola. Sampai suatu saat, Maru berkesempatan untuk ikut tes masuk tim sepak bola di sekolahnya. Mampukah ia menunjukkan bakat terpendamnya dalam bermain sepak bola dan lepas dari peran ""anak gawang""?",id
4703,It Was All You,ROMANCE,"OH5HO,I SOON KI,Jake Lee",TUESDAY,6,153609,9.18,5975558,395268,COMPLETED,True,"Ditinggal sang kekasih ke Mars, Lee Yuri kini telah menikah dan menjadi penguji clone yang diberi bernama Victor dengan perasaan yang dibuat hanya untuk mencintai tuannya. Kisah asmara seakan tak berjalan semulus yang diinginkannya, Yuri ternyata diselingkuhi oleh suaminya. Bagaimana kelanjutan kisah cinta Yuri? Akankah berlanjut atau kandas tanpa harapan?",id
4702,That Which Flows By,ROMANTIC_FANTASY,"softcorn,Eunbi Lee",SUNDAY,75,106450,9.83,4119813,367264,ONGOING,False,"Seo Gyeol, seorang jenderal yang hidup dengan kisah keluarganya yang tewas karena kabar palsu perngkhianatan, kini harus hidup bersama dabi dan dadong.

Kabar tersebar bahwa dia harus hidup seperti itu karena kutukan yang membuatnya tak bisa meminum air selain teh yang pekat. Apakah semua rumor tentangnya itu benar?",id
4701,Hati Nammo,DRAMA,Bryan Arfiandy,TUESDAY,36,26091,9.85,642008,87831,COMPLETED,False,"Lahir dengan hati yang kecil, Budi tumbuh dengan perlindungan total dari dunia luar dan penderitaan. Suatu hari Budi yang menyamar sebagai Nammo dihadapkan pada pertanyaan besar dari seseorang yang disukainya. Budi berusaha menghindar tetapi takdir terus menarik Budi kepada kehidupan, cinta, dan bulutangkis.",id
4700,Catching Up to Luke Bischel,ROMANTIC_FANTASY,"HAKttobuk,angkkoppang,esti",FRIDAY,53,241498,9.49,8070852,697906,HIATUS,False,"Bastian Effenberg, putra tunggal Duke Effenberg yang terkenal dengan ketampanan dan sikap buruknya, tiba-tiba mendeklarasikan rencananya menikah dengan Luke Bischel, pemburu monster terbaik di kerajaan sekaligus sumber ketakutan Bastian di masa kecil. Pernikahan itu langsung menimbulkan kegemparan di kalangan istana. Apakah Bastian mampu mendapatkan hati Luke?",id
4699,JADIKAN AKU YANG PERTAMA!,SLICE_OF_LIFE,Various Artists,"MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,SUNDAY",49,128679,9.64,5800750,706169,COMPLETED,False,"Karakter-karakter sampingan ini sudah lelah berada di bayang-bayang terus! Dalam kompilasi kali ini, WEBTOON akan menceritakan kisah-kisah karakter-karakter sampingan ini. Pokoknya, kali ini, mereka adalah tokoh utamanya!",id
4633,Extraordinary Attorney Woo,ROMANCE,"HwaUmJo,Yuil,Moon Jiwon",WEDNESDAY,47,167459,9.8,4231266,410109,ONGOING,False,"Diangkat dari serial drama “EXTRAORDINARY ATTORNEY WOO”! Setelah menyelesaikan studinya di Universitas Korea dengan predikat lulusan terbaik, Woo Youngwoo memulai karirnya sebagai pengacara di firma hukum besar. Gangguan spektrum autisme yang dimilikinya memberi Youngwoo perspektif unik dalam memecahkan beragam kasus hukum. Berbekal IQ tinggi dan ingatan fotografisnya pula, Woo Youngwoo menunjukkan pada semua orang bahwa ia mampu membela klien dan memenangkan persidangan.",id
4632,Charming the Duke of the North,ROMANTIC_FANTASY,"Stardustvia,gachunga,zusiha",WEDNESDAY,93,547741,9.81,31038393,2618533,COMPLETED,False,"Duke si raja dingin tiba-tiba dihadapkan dengan Rinha, aktris top dari dunia lain. Ingin kembali ke dunianya, Rinha mengajukan perjanjian hubungan dengan sang raja. Terjebak di hubungan sandiwara, apa rasanya ya jadi pendamping Duke dari Utara di dunia yang tak dikenal?",id
4631,Toko Permen Helianthus,SLICE_OF_LIFE,fauziapaw,SUNDAY,7,63689,9.86,1736352,294740,COMPLETED,True,"Toko permen itu ada di ujung jalan. Sudah hampir tujuh tahun sejak tempatnya ditutup, tapi Nana masih sering berkunjung saat mengalami hari yang buruk. Di tahun yang berat baginya, secara ajaib toko itu kembali dibuka. Ini awal pertemuan dari 3 orang yang datang berteduh dari kehidupan, untuk sejenak dan belajar memaafkan.",id
4630,The Great Inheritance,DRAMA,"0510,EUNSU",SATURDAY,7,77902,7.74,2637401,210925,COMPLETED,True,"Setelah Hwajeong hamil di luar nikah, sikap Taeha selaku ayah dari anaknya berubah menjadi dingin dan ketus. Tak hanya itu, Hwajeong bahkan menangkap basah Taeha berselingkuh! Tapi, nasib buruk Hwajeong mendadak berubah setelah ia dikabarkan berpotensi mendapat warisan senilai 50 miliar won! Tak hanya itu, tiba-tiba sikap Taeha pun berubah 180 derajat. Apakah Hwajeong akhirnya mendapatkan akhir bahagianya? Atau ini justru awal dari kemalangan lain yang menantinya?",id
4629,First Comes Marriage,ROMANTIC_FANTASY,"BByo, DOXCHA,Nyari, Money,Yeon Seona",WEDNESDAY,36,104358,9.54,2901816,202251,ONGOING,False,"Hedel Argenta dihadapkan dengan situasi yang membuatnya tak bisa memilih. Hedel harus menyelamatkan keluarganya dari utang, dan kini dirinya berada di usia yang mengharuskannya menikah. Lamaran dari seseorang yang terkenal kasar membuatnya tak bisa menolak... pikirnya. Tapi lamaran yang datang dari Duke Eckard menyelamatkan nasib hidupnya, setidaknya dari lamar si kasar. Rumor mengatakan Duke Eckard adalah monster yang tak pernah terlihat, apakah rumor ini sungguh akan menyelamatkan Hedel?",id
4628,The Age of Cruelty,ACTION,"Jang Daehyeon,IRON Shin",MONDAY,7,56101,9.7,1807511,145795,COMPLETED,True,"Majino menemukan seseorang yang wajahnya sangat mirip dengannya di sosial media! Dengan bantuan teman, ia menggali informasi tentangnya dan mendapatkan bahwa anak yang bernama Jin Jintae itu adalah siswa teladan yang berasal dari keluarga kaya raya, sedangkan Majino sendiri berandalan sekolah yang dibesarkan di panti asuhan. Mengapa mereka kembar identik, namun nasib mereka sangat berbeda? Apa yang sebenarnya terjadi?! Majino mencoba mencari kebenaran tentang masa lalunya, dan hidupnya pun melekat pada sosok Jin Jintae. Akan tetapi… tak ada yang mudah di era yang kejam ini. ",id
4627,Dungeons & Artifacts,FANTASY,"UMKY,Zerowater",SUNDAY,120,84233,9.63,4747097,337785,ONGOING,False,"Dungeon dan artefak, kedua hal ini sangat dicari apalagi oleh seorang penjelajah, termasuk Stitch Atelier. Suatu hari saat melakukan pekerjaannya, Stitch dihadapkan dengan ""kematian"" yang lalu mengubah hidupnya. Ternyata itu ulah artefak! Apa yang terjadi?",id
4626,Sinister Stories,HORROR,MONKILL,SATURDAY,19,258550,9.78,7839109,478927,HIATUS,False,Mengapa penduduk desa dilarang menaiki bukit? Apa yang akan kamu lakukan jika terjebak di kamar mandi? Kamu percaya hantu itu nyata? Cerita-cerita aneh dan menyeramkan ini akan bikin kamu merinding!,id
4625,Bad Boy Crush,ROMANCE,JYABACHIP,THURSDAY,51,264241,9.4,10775980,887830,HIATUS,False,"Lily, seorang siswi yang pintar di sekolah ini memiliki tipe ideal yang tak biasa. Bukan cowok manis yang baik dan memperlakukannya bak seorang putri yang dicarinya, tapi cowok jahat bak villain lebih menggoda di matanya. Akhirnya Lily berhasil menemukan cowok yang seperti villain di sekolah, apakah dia bisa membuat cowok ini jadi miliknya?",id
4624,Another Love,ROMANCE,"DDOGAK,I SOON KI,sparkler",WEDNESDAY,7,189118,9.72,7605293,500528,COMPLETED,True,"Berniat kabur dari trauma masa lalunya, Jae malah terjebak dengan seorang pria tampan bernama Joff. Walau hubungan mereka berawal dari salah paham, obrolan yang 'nyambung' membuat keduanya menjadi akrab. Namun, di saat hubungan mereka mulai ditumbuhi perasaan cinta, Jae tiba-tiba menghilang...",id
4623,Lifesaving Romance,ROMANCE,"SJ,HAPPYBOOKSTOYOU,SOO",TUESDAY,7,186299,9.33,7201273,465719,COMPLETED,True,"Eunhong yang seorang aktris biasa, suatu hari terlibat dengan seorang pria misterius bernama Kang-Il dan tidak sengaja menusukkan suatu obat ke dalam tubuhnya sendiri. 
Alhasil karena obat itu, sekarang Eunhong harus berpura-pura berakting sebagai tunangannya Kang-il dan harus terus bersama dengannya.. karena Kang-il tidak bisa bertahan hidup tanpa menerima antibodi yang ada di tubuh Eunhong!",id
4622,Even More,ROMANCE,"topy,seong,DAL-RO",SUNDAY,7,184375,9.72,8566184,558090,COMPLETED,True,"Go Wooyeon, seorang manajer galeri yang baru saja diselingkuhi pacarnya. Kwon Jeongheon, direktur M Holdings yang terkenal dengan sebutan ‘Anjing Haesin’. Keduanya bertemu lagi secara kebetulan setelah sekian lama, dan perasaan yang terpendam di masa lalu kembali muncul—bersamaan dengan ingatan dan luka lama.",id
4621,All Hail Lady Blanche!,ROMANTIC_FANTASY,"SJK (SOYMEDIA),Eun Na-mok",FRIDAY,3,161270,9.31,7914497,680449,COMPLETED,True,"Blanche, seorang putri kerajaan yang ""berbeda"" terjebak dalam keluarga yang menggunakannya demi nama baik dan kepentingan mereka. Ingin membalikkan keadaan, apa yang akan Blanche lakukan?",id
4620,How to Place My Dog on the Throne,ROMANTIC_FANTASY,"Marucomics,salted man",TUESDAY,3,165300,9.38,6965153,636205,COMPLETED,True,"Im Bobae 'pindah dunia' usai menyelamatkan anjing peliharaannya, Deoksun dari hantaman truk. Tak hanya dunianya yang berubah, ia pun berubah wujud menjadi Beatrice Giuseppe alias Trixie. Hidup Im Bobae sebagai Trixie penuh dengan penderitaan hingga suatu hari ia mendapat kesempatan untuk mengubah nasibnya. Di saat yang sama, ia dipertemukan kembali dengan... Deoksun?",id
4619,"Her Highness, the Wildflower",ROMANTIC_FANTASY,"Moonto,89,Hanboyeon",SUNDAY,105,312645,9.72,17051649,1613673,ONGOING,False,"Melody Corbella dikenal sebagai 'putri gila' di Kerajaan Corbella. Tak hanya penampilannya, tingkah lakunya yang memicu keributan di istana pun tak mencerminkan seorang tuan putri. Namun, ternyata Melody menyimpan rencana tersembunyi di balik semua tingkah gilanya... Apa itu?",id
4618,Kill the Dragon,ACTION,"Miss Jisu,J-Sun(REDICE STUDIO),Baeksu Noble",SATURDAY,118,119406,9.73,6660932,501668,HIATUS,False,"""Bertahan hiduplah sekuat tenaga.""

Umat manusia mendapat deklarasi kehancuran dari penyerang 'Dragon'. Di dunia yang mulai runtuh ini, seorang yatim piatu perang bernama Lee Han, dilatih menjadi 'Psyker' untuk melindungi manusia!",id
4617,The Queen of Kisses,ROMANCE,"youngyoung2,Jake Lee",THURSDAY,7,161180,9.66,4842823,386506,COMPLETED,True,"Di hari pertama sebagai suami-istri, suaminya menghilang dan dia ditemukan terombang-ambing di tengah lautan. Setelah diselamatkan, dia pun kini menjadi tersangka kasus pembunuhan suaminya. Tiba-tiba, seorang dari masa lalu yang tidak ingin dia temui lagi bersedia membantunya untuk mencari fakta sesungguhnya dari kasus ini. Benarkah dia membunuh suaminya sendiri? Atau dia hanya dijadikan kambing hitam dari kasus yang lebih besar? ",id
4616,Soul of the Wind,ACTION,"SEO HYEON-JIN,WOLIN",WEDNESDAY,5,39284,9.37,1518149,109275,COMPLETED,True,"Eun Geomho, seorang pendekar, menjadi satu-satunya yang berhasil lolos dari pasukan Istana Darah dan menyelesaikan misi. Ia beruntung bisa selamat kali ini, tapi tak ada yang mengetahui takdirnya di misi selanjutnya. Sekutu hari ini mungkin saja menjadi musuh di esok hari. Demi meningkatkan kemampuannya, ia akhirnya memutuskan untuk berkelana sendiri dan menguak rahasia-rahasia seni bela diri.",id
4615,Jangan Scroll,HORROR,Various Artists,"MONDAY,SATURDAY,SUNDAY",29,295916,9.78,18058999,1236262,COMPLETED,False,Sanatorium janggal. Paranormal mencurigakan. Hantu-hantu gentayangan. Kumpulan cerita horror pendek dari berbagai author ini memuat beragam kisah seram. Scroll ke bawah jika kamu berani! ,id
4553,Playing Hard to Get,ROMANCE,"yosin,jinsun,Chun Ji-hye",SUNDAY,3,124812,8.77,2864419,159142,COMPLETED,True,"Lee Seah adalah seorang wedding planner yang selalu diremehkan oleh timnya. Setelah terpaksa menggantikan pengantin mantan pacarnya, Ia malah bertemu dengan Jihyeok, konglomerat yang mempunyai reputasi menarik-ulur wanita. Apa yang terjadi di saat kala Jihyeok jatuh cinta terhadap Seah pada pandangan pertama?",id
4552,My Sweet Sunshine,ROMANCE,KRUC,FRIDAY,20,51463,9.56,923788,136892,COMPLETED,False,"Icha siswi pintar dan populer, namun punya sisi kekanakan, yakni sangat terobsesi untuk merasakan cinta pertama seperti yang ada di novel yang dia baca. Sayangnya, meski sudah beberapa kali pacaran, dia masih belum bisa merasakan “Getaran Cinta”

Mampukah Icha menemukan ""Getaran Cinta"" yang didamba-dambakannya?",id
4551,Born as the Second Daughter,ROMANTIC_FANTASY,"New pangpang,Yong Wonchang",THURSDAY,3,281670,9.75,10589920,936680,HIATUS,True,"Aku lahir sebagai putri pertama dan meninggal pada usia 5 tahun, kemudian aku terlahir dari dari ibuku untuk kedua kalinya. Tapi di kehidupan kedua, ibuku meninggal.  Setelah mengambil selembar kertas yang berisi mantra oleh ibuku, aku bertemu dengan seorang pria berambut merah muda. Dia mengaku dia adalah ayahku? Bahkan kaisar? Dan juga memiliki tiga kakak laki-laki? Ibu… Apakah aku bisa hidup dengan keluarga baru?",id
4550,How to Tame the Royal Guard Dog,ROMANTIC_FANTASY,"Jyun,SHINJI",TUESDAY,41,246707,9.35,7135282,499629,HIATUS,False,"Eme yang ingin berpacaran, tanpa kenal siapa orangnya, dia langsung menembak Alfons, si 'anjing penjaga' kaisar yang memiliki tugas untuk menyelesaikan semua masalah kaisar dari balik layar. Dan Eme yang menjadi kekasihnya pun, jadi harus merasakan kencan yang berkedok misi?!",id
4549,What the Folk,FANTASY,nasibungkus,MONDAY,21,17356,9.7,251239,45200,COMPLETED,False,"Meta, seorang mahasiswi biasa yang super logis dan berpikir secara ilmiah, tentunya nggak percaya dengan keberadaan makhluk fantasi dan superhero. Tapi siapa sangka, dia diserang raksasa dari cerita Timun Mas di siang hari bolong?! Sekarang Meta terjerat ke dalam intrik dan rahasia superhero lokal yang nggak sekeren yang orang-orang pikirkan selama ini!",id
4548,The Killer's Shopping List,THRILLER,"Kang Ji-young,Jung Seok-hyun",SATURDAY,3,63960,9.51,1375235,138723,COMPLETED,True,"Hidup Cha Eunji dipenuhi dengan nasib buruk sejak ia masih kecil. Tak ada satupun orang yang bisa jadi tempat ia bersandar, termasuk kedua orangtuanya. Ingin lepas dari kasus pembunuhan yang terjadi di sekitarnya, Cha Eunji memutuskan untuk memulai hidup baru di Kota Yido, jauh dari kampung halamannya di mana ia diperlakukan seperti orang yang diasingkan. Namun, sang pembunuh rupanya mengikuti Cha Eunji dan menekannya perlahan-lahan. Apa alasan di balik nasib malang Cha Eunji? Dan, apa hubungan Cha Eunji dengan kasus pembunuhan yang mengikutinya?",id
4547,For My Derelict Favorite,ROMANTIC_FANTASY,"Kimyong,Kim Seonyu,Ryuho",FRIDAY,96,463949,9.85,32702079,3215294,HIATUS,False,"Aku punya novel favorit yang sudah kubaca tak terhitung berapa kali.
Tiba-tiba aku terbangun menjadi karakter tak dikenal bernama Hestia di novel itu! Aku menjalani kehidupan hingga novel itu tamat… Tapi kenapa aku tidak kembali ke tubuh asliku?!
Apakah aku harus menyelamatkan Kaelus, karakter favoritku, agar tidak mati?!

Baiklah, Kaelus kesayanganku! Kali ini aku akan menyelamatkanmu!
",id
4546,Surviving as a Fish,FANTASY,DONG9,WEDNESDAY,7,66437,9.62,2714906,317513,COMPLETED,True,"Lee Yu-sin, yang berada di ambang kematian karena pengkhianatan seorang rekan kerja tepercaya, melihat seberkas cahaya di saat kematian.
""Apakah kamu ingin memulai hidup baru lagi?""
Ketika dia sadar, waduk besar terbentang di depan matanya, dan tubuhnya berubah menjadi ikan!?",id
4545,King of the Octagon,ACTION,GOPUBI,MONDAY,3,106752,9.26,4013861,269870,ONGOING,True,"Setelah melihat kakaknya dikalahkan di pertarungan MMA, Hwisung sang mantan berandalan pun tertarik untuk mengikuti seni beladiri dan menjadi petarung MMA yang terbaik. Dan ternyata, Hwisung sangat berbakat dalam bertarung!",id
4544,Efficient Dating for Singles,ROMANCE,TARI,SATURDAY,7,155795,9.66,5684333,565497,COMPLETED,True,"Lee Uiyong, karyawati berumur 33 tahun yang membenci kencan buta, kali ini dihadapkan dengan dua pasangan kencan: pria mapan VS pria yang dia sukai. Siapa yang harus dia pilih?!",id
4543,My Office Rebound Marriage,ROMANCE,"MIMIK,Lee Dalli",FRIDAY,7,335289,9.6,18409989,1228925,COMPLETED,True,"Setelah diselingkuhi oleh pacarku dan putus, bosku bilang kalau dia sudah lama menungguku putus dari pacarku? Jadi, dia menunggu waktu ini?!",id
4542,Bug Eater,FANTASY,26,TUESDAY,10,89053,9.38,3529932,264656,COMPLETED,True,"Akun karakter pemain nomor satu Kim Jihan dihapus oleh pengguna yang mencurigakan dan kembali menjadi level 1 karena bug yang digunakannya!?
Sekarang dia harus kembali memainkan game ini demi menyelamatkan adiknya yang terluka!",id
4541,Your Voice,ROMANCE,"SiL_Bi,crow,Flying snow",MONDAY,3,155786,9.51,5439760,472095,COMPLETED,True,"Min Eunhoo, kepala manager perusahaan JK, bisa mendengar suara seorang wanita di pikirannya. Suara wanita itu mengganggu keseharian Eunhoo terutama ketika dia sedang fokus bekerja. Eunhoo terus mencari wanita ini hingga suatu hari, dia bertemu dengan wanita itu saat wawancara kerja!",id
4540,Your Day is Mine,THRILLER,bunny,THURSDAY,127,77246,9.49,3966557,427786,ONGOING,False,Tetanggaku adalah seorang stalker gila??!! Gimana cara aku keluar dari situasi ini!?,id
4539,A Whirlwind Campus Affair,ROMANCE,UIYOUNG ,TUESDAY,10,120209,9.58,6963467,1013550,COMPLETED,True,"Oh Baram adalah seorang mahasiswi seni yang selalu dikelilingi oleh gosip yang tidak enak. Selingkuhan, gila, dan hanya ingin mendapatkan nilai A+. Setelah insiden yang membuat dia harus cuti, akhirnya dia kembali lagi ke kampus... sebagai mahasiswi cuti. Kira-kira apa yang akan terjadi di kehidupan kampusnya?",id
4517,Seoulmate,SLICE_OF_LIFE,aT Center,FRIDAY,8,80125,9.79,1202196,170117,COMPLETED,False,"Lina, seorang fotografer yang juga penggemar K-Pop dan K-Drama mengajak salah satu temannya sejak SMA yang kini seorang PNS bernama Akmal, pergi ke Seoul untuk menemaninya bekerja sembari liburan. Perbedaan selera antara Lina yang dikenal sebagai pemakan segala dan Akmal yang kaku dan sangat memperhatikan segala sesuatu yang dia makan membuat mereka sering berselisih saat memilih makanan.
Perjalanan ini akan mengungkap alasan sebenarnya Lina memaksa Akmal untuk tetap ikut dengannya walaupun Cindy, salah satu sahabat mereka batal ikut. Juga ada rahasia besar yang telah disimpan Lina dan Akmal. Apakah mereka mampu jujur terhadap satu sama lain?",id
4420,Resigning as the Villainess,ROMANTIC_FANTASY,"SEMI,SAN",THURSDAY,3,366078,9.55,16658050,1368855,COMPLETED,True,"Aku yang masuk ke tubuh seorang pemeran antagonis bernama Olivia, bertekat untuk hidup tenang, kenyang dan damai! Untuk itu, aku tidak akan menjadi pemeran antagonis dan menjalani hidupku dengan bahagia!!",id
4419,Let's Get Divorced,ROMANCE,"Seohu,Haein",WEDNESDAY,8,219349,9.51,10319899,881662,COMPLETED,True,"Go Baekhee mendadak viral setelah videonya menendang mantan pacar yang berengsek tersebar! Dia jadi bahan omongan satu negara. Capek dengan reputasinya yang tercemar, Baekhee kepingin pindah ke luar negeri supaya nggak ada yang mengenalinya. Cara tercepat adalah kawin kontrak dengan mantan gebetan, yang warga negara Australia, lalu bercerai setelah Baekhee pindah kewarganegaraan. Gampang? Nggak dong... supaya tidak mencurigakan, mereka harus kelihatan benar-benar jatuh cinta. Kalau baper, gimana?!",id
4418,I Can't Keep Up With My Duke,ROMANTIC_FANTASY,"jaradog,ttangsagwa,Jimmy sin",SUNDAY,100,552522,9.65,36589870,2808024,ONGOING,False,"Olivia yang ditinggal 10 tahun oleh suaminya, tiba-tiba mengulang waktu ke awal pernikahannya. Mengingat hidupnya yang susah dengan suami yang begitu, di kehidupan sekarang, dia mau cari suami baru! Dan Duke Ian yang sering digosipkan itu.. sepertinya orang yang cocok?!",id
4417,The Rules of the Game ,ACTION,YUTIST,SUNDAY,105,67048,9.36,3355454,229126,ONGOING,False,"Sebuah keanehan terjadi kepada Yoon Siwoo, ketika kombinasi jurus dari game pertarungan Bloodfist dapat dia lihat dan gunakan dalam dunia nyata?!",id
4416,The Empress’ Lipstick,ROMANTIC_FANTASY,"Coffeebean,JJG",SATURDAY,5,130013,9.64,5989414,666130,HIATUS,True,"Jae-in yang gemar menggunakan make up karena wajahnya yang dia rasa kurang cantik, menemukan sebuah lipstik aneh. Namun lipstik itu justru membawanya ke dunia lain, dan kini dia menjadi tuan putri Jane?! Apalagi wajahnya jadi cantik!",id
4415,Wanthong yang Tegas,ROMANTIC_FANTASY,Mu,FRIDAY,82,96290,9.61,4965566,615571,HIATUS,False,"Setelah Pennung terjatuh dan tenggelam di Sungai, ia pun terbangun di tubuh Wanthong. Dalam kisah aslinya, Wanthong dicintai oleh dua pria, dan karena ia tidak bisa memilih, akhirnya ia dibunuh. Apakah nasib Pennung akan sama seperti Wanthong?",id
4414,The Eun's Garden,ROMANCE,"Chae-eun,Turjang",WEDNESDAY,3,233865,8.67,9372751,603950,COMPLETED,True,"Shin Jihun, penerus dari perusahaan konstruksi ternama, menghabiskan satu malam bersama dengan wanita yang memikat hatinya.
Tapi wanita itu menghilang dengan meninggalkan 250.000 won, sepasang anting mutiara, dan permintaan maaf?!",id
4413,Eternals: The 500 Year War,FANTASY,Marvel,TUESDAY,7,36302,9.36,329220,28625,COMPLETED,False,"Ikuti perjalanan para Eternal melewati ruang, waktu, dan berbagai budaya demi memburu para Deviant. Mereka memberikan umat manusia berbagai artefak berharga dalam peradaban, sambil melindungi dari ancaman Deviant. Ini adalah pertempuran yang berlangsung selama beberapa abad dan keselamatan bumi jadi taruhannya!",id
4411,"Good Luck, Hero!",ROMANCE,Song Hyunju,SUNDAY,7,53175,9.44,1334152,143395,COMPLETED,True,"Hero Baek, seorang mantan kesatria yang berhasil membunuh raja iblis bereinkarnasi menjadi seorang pekerja korporat biasa. Namun, siapa sangka, si raja iblis yang telah ia bunuh juga turut bereinkarnasi jadi salah satu orang terdekatnya? Apakah kali ini Hero Baek bisa mengalahkannya lagi? Atau malah, takdir mereka di kehidupan selanjutnya memang bukan untuk saling bermusuhan dan membunuh?",id
4410,The Monstrous,FANTASY,"Lee jungwoo,Hong ingeun",SATURDAY,62,224493,9.54,7726952,362637,HIATUS,False,"Seunghwan, Dohee, dan Sangmin, yang merupakan teman dekat sejak kecil. Tetapi semenjak SMA, Sangmin menjadi iri dengan Seunghwan yang populer dan disenangi banyak orang. Sejak saat itu, Sangmin menghilang bersamaan dengan munculnya makhluk-makhluk yang disebut ‘Demon’! Bisakah Seunghwan mendapatkan kembali persahabatan masa kecilnya?",id
4409,Operation: True Love,ROMANCE,"kkokkalee,Dledumb",THURSDAY,110,1265743,9.83,91306148,8093605,HIATUS,False,"Soo-Ae patah hati setelah memergoki pacarnya mencium Ra-Im, gadis yang sudah seperti saudari baginya. Dia lalu membuat rencana selingkuh dengan Eun-Hyuk untuk merebut kembali perhatian pacarnya, sekaligus untuk menaikkan angka cinta di hape misterius yang tiba-tiba muncul! Kenapa angka cintanya nol? Apa yang terjadi kalau rencana selingkuh itu malah menumbuhkan perasaan lain...?",id
